company_name,model,star,num_ratings,reviews,ram,storage,expandable,display,camera,battery,processor,warranty,price
realme,"realme C30 (Lake Blue, 32 GB)",3.9,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,7999
realme,"realme C30 (Denim Black, 32 GB)",4.3,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,7999
LAVA,LAVA Gem Wave / GEM,4.4,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,1848
PHILIPS,PHILIPS E102A,4.1,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,1239
Redmi,"Redmi 9A Sport (Metallic Blue, 32 GB)",4.1,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,8499
realme,"realme C30 (Bamboo Green, 32 GB)",4.3,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,7999
REDMI,"REDMI 9 Activ (Carbon Black, 64 GB)",4.4,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,8480
REDMI,"REDMI 9 Activ (Coral Green, 64 GB)",4.4,79688,4076,4,128, 1 TB,14.48 cm (5.7 inch),50MP + 5MP + 2MP | 8MP Front Camera,6000 mAh Lithium Ion Battery,Exynos 850 Processor,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for in the Box Accessories,8949
CAT,"CAT S62 Pro (Black, 128 GB)",4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,79900
Micromax,Micromax X412,3.8,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1069
GFive,GFive K2,4.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,749
OPPO,"OPPO F19 (Midnight Blue, 128 GB)",4.1,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,15490
Lava,Lava Pulse1- with contactless Talking Thermometer,4.1,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1638
LAVA,LAVA A1 2021,4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1223
POCO,"POCO M5 (Icy Blue, 128 GB)",3.8,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,12499
vivo,"vivo T1 44W (Ice Dawn, 128 GB)",4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,15999
SAMSUNG,"SAMSUNG Galaxy M33 5G (Emarld Brown, 128 GB)",4.1,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,16491
realme,"realme 9i 5G (Rocking Black, 64 GB)",4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,14999
Micromax,Micromax X513+,4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1298
Micromax,Micromax X416,4.4,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1208
SAMSUNG,"SAMSUNG Galaxy F22 (Denim Blue, 128 GB)",5.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,13999
MOTOROLA,"MOTOROLA G32 (Mineral Gray, 64 GB)",1.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,11999
LAVA,LAVA Gem Wave / GEM,4.4,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1848
PHILIPS,PHILIPS E102A,5.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,1239
SAMSUNG,SAMSUNG GURU MUSIC 2,5.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,2250
REDMI,"REDMI 9i Sport (Coral Green, 64 GB)",4.2,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,9049
realme,"realme C35 (Glowing Green, 128 GB)",5.0,13149,1154,6,128, 256 GB,16.26 cm (6.4 Inch),12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,12999
MOTOROLA,"MOTOROLA g31 (Baby Blue, 64 GB)",4.0,13149,1154,6,128, 256 GB,6.1 cm (2.4 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,10499
Infinix,"Infinix Note 12 (Force Black, 64 GB)",4.2,13149,1154,6,128, 256 GB,6.1 cm (2.4 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,9999
MOTOROLA,"MOTOROLA G40 Fusion (Frosted Champagne, 128 GB)",5.0,13149,1154,6,128, 256 GB,6.1 cm (2.4 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,13499
realme,"realme C31 (Light Silver, 32 GB)",2.0,13149,1154,6,128, 256 GB,6.1 cm (2.4 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,9300
realme,"realme C31 (Dark Green, 32 GB)",3.8,13149,1154,6,128, 256 GB,6.1 cm (2.4 inch) Display,12MP Rear Camera,4000 mAh Battery,"QualcSnapdragon 660, 2.0GHz octa-core processor Processor",1 Year Warranty for Phone and 6 Months Warranty for In-Box Accessories,9300
MOTOROLA,"MOTOROLA g31 (Baby Blue, 64 GB)",4.0,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,10499
MOTOROLA,"MOTOROLA G40 Fusion (Frosted Champagne, 128 GB)",4.0,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,13499
vivo,"vivo T1 5G (Starlight Black, 128 GB)",3.9,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,19990
vivo,"vivo T1 5G (Silky White, 128 GB)",3.8,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,16990
vivo,"vivo T1 5G (Silky White, 128 GB)",4.3,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,15990
vivo,"vivo T1 5G (Starlight Black, 128 GB)",4.1,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,16990
Infinix,"Infinix Smart 6 (Starry Purple, 64 GB)",4.1,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,6799
Infinix,"Infinix Smart 6 (Heart Of Ocean, 64 GB)",4.3,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,6799
Itel,Itel Ace Young Without Charger,4.4,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,799
MOTOROLA,"MOTOROLA g22 (Iceberg Blue, 64 GB)",4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,9999
realme,"realme C35 (Glowing Green, 128 GB)",4.5,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,12999
realme,"realme C35 (Glowing Black, 128 GB)",3.8,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,13999
Redmi,"Redmi Note 11 (Starburst White, 128 GB)",4.0,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,16488
realme,"realme 9i 5G (Soulful Blue, 64 GB)",4.3,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,14999
realme,"realme 9i 5G (Metallica Gold, 64 GB)",4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,14999
MOTOROLA,"MOTOROLA g31 (Meteorite Grey, 128 GB)",4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,11999
POCO,"POCO M5 (Yellow, 64 GB)",3.8,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,10499
REDMI,"REDMI 10A (Sea Blue, 64 GB)",4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,8890
SAMSUNG,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)",4.4,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,16999
POCO,"POCO C31 (Shadow Gray, 64 GB)",4.4,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,8499
Micromax,Micromax J2,4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) QVGA Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,978
POCO,"POCO M4 Pro 5G (Cool Blue, 64 GB)",4.3,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) QVGA Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,12999
Moto,"Moto G71 5G (Neptune Green, 128 GB)",4.2,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) QVGA Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,16999
Micromax,Micromax X412,4.5,28826,3400,4,64 M,1 TB,6.1 cm (2.4 inch) QVGA Display,50MP + 8MP + 2MP | 13MP Front Camera,5000 mAh LiPo Battery,Mediatek Helio G85 Processor,12 Month,948
Nokia,Nokia 150 DS 2020,4.5,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,2599
Nokia,Nokia 105 TA-1416 DS,3.8,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1599
CAT,"CAT S62 Pro (Black, 128 GB)",5.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,79900
Micromax,Micromax X412,5.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1069
POCO,"POCO M4 Pro 5G (Power Black, 128 GB)",4.2,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,14999
vivo,"vivo T1X (Gravity Black, 128 GB)",4.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,14999
Lava,Lava Pulse1- with contactless Talking Thermometer,5.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1638
LAVA,LAVA A1 2021,3.8,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1223
SAMSUNG,SAMSUNG GURU GT,4.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1599
LAVA,LAVA A1 Josh 2021,4.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1055
realme,"realme 9 (Sunburst Gold, 128 GB)",4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,17999
Itel,Itel Ace Young Without Charger,4.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,799
Micromax,Micromax X513+,4.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1298
Micromax,Micromax X416,4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1208
SAMSUNG,"SAMSUNG Galaxy F42 5G (Matte Aqua, 128 GB)",5.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,22999
APPLE,"APPLE iPhone 11 (Black, 64 GB)",5.0,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,40990
LAVA,LAVA Gem Wave / GEM,4.2,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1848
PHILIPS,PHILIPS E102A,4.2,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,1239
vivo,"vivo T1 44W (Starry Sky, 128 GB)",4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,17999
Nokia,Nokia 150 TA-1235 DS,4.4,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,2799
Infinix,"Infinix Smart 6 (Heart Of Ocean, 64 GB)",4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,6799
Micromax,Micromax J2,4.4,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,978
Infinix,"Infinix Smart 6 (Starry Purple, 64 GB)",4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,6799
REDMI,"REDMI 10A (Sea Blue, 64 GB)",4.3,19085,1507,4 MB RAM ,4 MB ROM,xpandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1020 mAh Lithium-ion Battery,MediaTek Processor,12 months Warranty,8825
Itel,"Itel Magic2 4G (WiFi, Hotspot Tethering)",4.0,16768,2498,64 MB RAM ,128 MB RO, 64 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",2898
POCO,"POCO C31 (Shadow Gray, 64 GB)",3.7,16768,2498,64 MB RAM ,128 MB RO, 64 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",8499
CAT,"CAT S62 Pro (Black, 128 GB)",4.4,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",79900
Micromax,Micromax X412,4.2,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",1069
Infinix,"Infinix Note 12 (Jewel Blue, 128 GB)",4.2,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",11999
Infinix,"Infinix Note 12 (Force Black, 128 GB)",4.5,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",11999
REDMI,"REDMI 10A (Charcoal Black, 32 GB)",4.5,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",7739
Micromax,Micromax S115,4.1,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",982
Lava,Lava Pulse1- with contactless Talking Thermometer,4.4,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",1638
LAVA,LAVA A1 2021,4.2,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",1223
MOTOROLA,"MOTOROLA g72 (Polar Blue, 128 GB)",4.4,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",18999
realme,"realme 9 5G (Meteor Black, 128 GB)",4.3,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",17749
Micromax,Micromax X513+,3.6,16768,2498,64 MB RAM ,128 MB RO, 64 GB,16.76 cm (6.6 inch) HD+ Display,1.3MP Rear Camera,1900 mAh Lithium ion Battery,Unisoc T117 Processor,"One Year for Handset, 6 Months for Accessories",1298
